Surface,Volume,Soma_Surface,N_stems,N_bifs,N_branch,Width,Depth,Diameter,PathDistance,Branch_Order,Contraction,Fragmentation,Partition_asymmetry,Pk_classic,Bif_ampl_local,Fractal_Dim,Bif_ampl_remote,Length,Height,EucDistance,Class
10746.7,5421.93,3426.09,4,9,22,386.809,117.33,1.03495,565.021,3,0.657934,598,0.333333,1.11979,73.8708,1.11223,79.2033,3235.62,247.52,303.406,Neuron
11684.6,12630.8,1429.92,4,3,10,127.304,396.44,1.49474,503.047,2,0.699941,249,0.333333,0.969809,38.3072,1.11794,48.2354,1728.59,189.467,269.605,Neuron
12207.6,8473.06,7543.31,3,12,27,155.412,79.8,1.07586,665.745,5,0.537423,478,0.611111,1.57004,93.895,1.19102,67.8188,2973.89,293.03,252.344,Neuron
6499.65,2396.81,1506.45,3,9,21,169.439,302.23,0.910168,568.305,4,0.652201,535,0.222222,0.952779,106.925,1.12936,76.6877,2458.06,403.87,377.055,Neuron
13340.7,10645.3,4454.09,4,9,22,132.663,184.42,1.5052,663.654,4,0.657104,666,0.466667,0.92967,80.5694,1.09107,82.6574,2608.63,502.719,433.42,Neuron
9304.7,7066.64,3157.32,4,5,14,388.3,129.23,1.22367,664.331,2,0.642467,365,0.4,0.931785,60.7642,1.12352,82.5954,2306.96,217.544,368.943,Neuron
7460.94,7481.81,2861.1,3,6,15,110.464,305.63,0.937793,678.543,5,0.740248,426,0.666667,1.05155,118.591,1.08549,95.5714,2161.48,403.131,305.153,Neuron
13509.9,13672.7,2196.31,3,7,17,208.26,264.35,1.42687,630.185,3,0.627207,463,0.428571,0.833392,92.1268,1.13478,92.5596,2789.16,277.471,267.496,Neuron
15239.9,18431.1,1765.48,3,12,27,226.425,248.07,1.31137,500.724,3,0.653593,600,0.277778,1.164,81.5737,1.10582,66.8941,3097.06,283.245,249.725,Neuron
6773.38,5418.13,1167.38,3,5,13,172.54,219.64,0.950126,571.324,2,0.65833,317,0.402894574,0.785067,83.6749,1.09198,72.0642,1787.27,329.29,362.973,Neuron
5375.24,2450.38,1421.63,3,7,17,96.971,178.37,1.14709,435.749,3,0.648971,261,0.571429,0.99848,91.2001,1.14343,79.0432,1500.72,160.26,173.917,Neuron
3144.63,1563,1347.89,2,2,6,168.987,145.8,1.0869,434.373,1,0.536146,203,0.402894574,0.681001,125.026,1.15164,67.1701,1135.23,182.831,174.712,Neuron
5846.92,2713.04,816.41,3,5,13,241.127,101.85,1.00069,615.636,2,0.547703,291,0.4,0.811,58.9404,1.17439,98.1969,1877.4,216.332,243.649,Neuron
9527.24,6942.07,3866.37,3,8,19,162.41,269.66,1.14904,644.812,4,0.699293,603,0.625,1.00352,67.6957,1.09533,51.1384,2366.4,261.978,391.825,Neuron
2847.56,1105.1,779.231,2,2,6,82.7499,200.71,0.832721,625.426,1,0.529772,272,0.402894574,0.350335,119.438,1.18634,79.8649,1278.84,280.26,315.819,Neuron
5033.38,4487.75,770.241,3,7,17,129.651,131.75,1.18704,360.271,4,0.639883,351,0.457143,0.882256,103.551,1.13572,75.3171,1434.33,357.91,287.007,Neuron
2166.65,1690.01,822.801,3,1,5,58.3799,54.9,0.5452,312.974,1,0.67687,200,0.402894574,0.0649436,90.7237,1.11523,38.8447,892.834,418.59,246.926,Neuron
3259.03,1530.87,2304.84,2,4,10,138.45,145.04,0.855127,851.576,3,0.725473,316,0.5,0.815579,92.4272,1.12836,70.6762,1425.45,662.32,588.25,Neuron
8242.3,5521.59,998.856,3,6,15,182.548,287.1,0.890135,722.935,3,0.601412,592,0.222222,0.636663,90.2663,1.14289,93.4839,2207.38,304.271,363.606,Neuron
6646.29,3501.94,1128.66,3,6,15,96.3197,165.5,0.776603,649.709,4,0.525311,471,0.666667,1.11007,89.5093,1.16096,91.9069,2305.99,263.02,239.976,Neuron
8500.09,6646.86,7028.47,3,5,13,236.666,61.92,1.19683,532.726,3,0.54532,353,0.6,0.872971,69.8862,1.1549,61.8893,2135.73,318.39,320.202,Neuron
5888.33,3838.98,2329.66,3,3,9,165.74,98.88,1.13129,547.009,2,0.617917,232,0.333333,0.437277,68.8124,1.10681,80.5496,1590.18,426.5,343.769,Neuron
6934.45,5624.31,1400.93,5,1,7,165.689,187.06,1.17616,353.423,1,0.526003,318,0.402894574,1.17755,90.2487,1.17325,43.7059,1478.01,316.9,227.23,Neuron
10149.4,9005.64,1631.32,3,6,15,55.599,321.56,1.33039,620.022,5,0.612704,412,0.666667,1.44194,46.0038,1.10958,72.2922,1983.81,464.241,379.577,Neuron
9962.18,5535.89,1600.37,5,2,9,352.961,120.57,1.24854,648.693,1,0.542752,397,0.402894574,0.935164,98.3519,1.10509,65.4592,2589.26,216.209,361.501,Neuron
6216.08,6598.75,1830.89,3,4,11,247.582,189.74,0.855687,565.101,2,0.652721,320,0.25,0.445203,94.2687,1.11401,89.9191,1829.44,312.799,311.247,Neuron
6996.13,3777.86,1321.69,2,10,22,116.15,214.39,0.94472,427.367,5,0.573645,500,0.516667,1.08027,78.0378,1.14193,78.4591,2414.44,144.971,246.283,Neuron
4159.6,2849.37,1804.96,3,4,11,122.258,149.22,1.20713,252.651,2,0.674772,282,0.5,0.870587,97.3918,1.10697,84.9308,1009.61,151.619,148.767,Neuron
5041.71,441.15,754.872,7,36,79,244.189,49.15,0.35,850.76,7,0.846354,2825,0.465829,2,74.5063,1.04785,44.9134,4585.22,887.85,762.052,Neuron
6162.4,539.21,1795.28,12,46,104,306.933,58.42,0.35,490.563,7,0.861493,3256,0.51011,2,80.1502,1.05119,58.9961,5604.44,550.84,434.042,Neuron
3402.97,297.76,679.439,6,33,72,175.66,44.18,0.35,793.623,7,0.86003,1597,0.678211,2,71.7438,1.04808,63.6846,3094.86,682.44,715.115,Neuron
4284.58,404.435,945.845,4,33,70,213.745,35.16,0.340852,753.345,19,0.868694,962,0.633766,2.04882,71.8572,1.04643,62.9172,3840.1,654.18,637.862,Neuron
5150.64,493.055,785.14,17,45,107,211.7,26.18,0.351201,847.008,23,0.865407,1082,0.621051,2.0179,74.8637,1.05088,67.7821,4431.93,769.98,705.339,Neuron
7139.93,655.235,3742.24,18,54,126,311.999,44.15,0.345472,681.498,12,0.836142,1855,0.523883,2.10442,78.9868,1.05947,70.5231,6432.07,548.501,596.683,Neuron
5773.14,569.306,1703.28,11,29,69,277,45.45,0.366983,957.236,9,0.871457,1097,0.531609,2.04389,65.8452,1.04684,57.4942,4832.44,989.76,834.439,Neuron
4078.85,479.265,744.256,6,33,72,255.91,14.31,0.47,576.281,11,0.938844,377,0.439608,2,73.1613,1.0288,61.8756,2762.42,537.619,519.89,Neuron
2935.86,298.248,862.549,6,23,52,179.172,30.89,0.379098,414.601,7,0.885952,1142,0.477916,2.12342,72.3519,1.03459,54.5994,2404.47,476.322,378.277,Neuron
3620.25,406.829,486.754,12,29,70,147.84,38.73,0.414174,514.859,14,0.877522,1186,0.584291,2.03263,87.5112,1.03603,67.565,2689.03,355.359,429.925,Neuron
1639.73,139.377,545.755,9,16,41,104.812,18.59,0.34,160.996,4,0.856834,886,0.34375,2,63.7508,1.05601,59.0202,1535.13,221.959,142.115,Neuron
5409.85,633.379,540.723,11,34,79,269.998,38.6,0.42761,327.782,10,0.87177,1954,0.629902,2.04136,86.0655,1.04666,67.0059,3838.53,397.99,266.261,Neuron
9536.97,1132.56,1731.22,12,49,110,388.46,62.42,0.449066,708.233,7,0.877435,3181,0.482216,2.00939,69.5628,1.03577,45.1734,6653.96,730.08,550.46,Neuron
2064.31,156.906,752.417,6,23,52,178.93,24.66,0.29663,283.991,5,0.874564,1267,0.563043,2.07556,75.5503,1.04634,50.6605,2193.55,296.591,225.814,Neuron
2750.35,212.716,764.478,15,29,73,209.9,30.44,0.299292,530.216,13,0.823116,1469,0.65503,2,85.6609,1.05005,58.403,2885.96,354.67,445.678,Neuron
2565.02,197.819,738.602,12,27,66,159.26,41.79,0.303318,515.07,11,0.852394,856,0.512346,2.06436,99.2321,1.04927,66.4107,2697.12,388.12,414.194,Neuron
6333.46,620.596,574.405,7,35,77,270.311,39.27,0.376301,713.212,11,0.872805,1449,0.498352,2.10595,83.2917,1.04117,60.26,5316.01,687.96,637.087,Neuron
4821.65,446.629,533.306,11,39,89,242.68,46.67,0.351975,475.275,11,0.805797,2390,0.532671,2.01077,84.7796,1.06899,63.3137,4249.12,382.46,384.043,Neuron
4586.92,502.533,511.695,8,41,90,181.75,40.09,0.405638,507.284,9,0.868936,1676,0.444412,2.06924,70.1141,1.04723,67.7064,3498.38,549.37,461.099,Neuron
5874.83,568.727,1568.23,7,48,103,330.474,48.64,0.381587,454.933,9,0.857283,1664,0.547672,2.04335,77.3719,1.04497,61.6019,5023.41,398.774,380.771,Neuron
4087.93,391.858,859.851,7,26,59,228.194,47.2,0.376525,237.356,6,0.879893,872,0.573871,2.11579,91.1829,1.03757,66.4791,3534.24,263.272,198.675,Neuron
4443.37,388.795,641.373,9,44,97,266.92,40.79,0.35,840.936,10,0.875192,1736,0.506818,2,74.6787,1.04438,65.4255,4041.05,669.021,755.566,Neuron
3207.51,287.489,309.912,6,25,56,167.16,33.96,0.347744,952.398,11,0.829917,2092,0.737333,2,71.535,1.06307,61.7726,2895.93,769.14,830.484,Neuron
8567.32,1080.9,1128.26,7,47,101,342.884,49.52,0.471785,462.55,7,0.849499,2050,0.534633,2,74.6144,1.04632,53.0363,5559.99,360.21,407.838,Neuron
4229.77,359.53,663.239,9,29,67,189.19,42.85,0.34,963.006,8,0.870932,2640,0.482759,2,75.6978,1.04684,54.3837,3959.93,926.5,895.413,Neuron
8046.98,819.157,1458.35,16,39,94,270.46,37.48,0.386881,799.925,9,0.863571,2437,0.513248,2.02228,70.2874,1.03919,49.5169,6480.12,831.38,700.825,Neuron
1893.37,139.38,518.079,7,18,43,190.902,20.11,0.293385,176.311,4,0.845557,842,0.462963,2.04827,70.4713,1.04416,50.5276,2057.13,208.271,135.992,Neuron
4438.76,424.652,442.052,7,40,87,223.32,32.3,0.367254,773.84,10,0.894047,1464,0.587738,2.12424,87.8241,1.04557,74.385,3845.88,804.04,721.017,Neuron
6348.11,539.589,967.039,6,36,78,225.34,33.4,0.34,973.826,13,0.896938,2694,0.446391,2,64.7484,1.02925,56.5377,5943.13,970.59,902.199,Neuron
5229.45,444.503,732.888,8,30,68,216.86,33.34,0.34,1119.82,12,0.863588,2723,0.465848,2,60.3783,1.04567,57.3075,4895.84,941.06,1023.82,Neuron
2866.31,243.637,358.987,4,23,50,140.53,20.17,0.34,969.097,8,0.859073,1541,0.533597,2,78.925,1.06088,64.0462,2683.46,866.49,872.609,Neuron
3842.11,331.318,286.149,11,21,53,172.95,38.75,0.342148,1207.13,9,0.847529,2346,0.465608,2,61.6488,1.05028,44.9693,3562.88,1015.96,1022.54,Neuron
4759.47,404.555,762.237,7,29,65,267.119,21.81,0.34,1076.21,9,0.857986,2192,0.45,2,65.9335,1.04367,46.7292,4455.84,951.11,986.159,Neuron
3122.36,251.674,523.746,9,19,47,330.32,28.94,0.306796,711.796,6,0.869142,1027,0.583333,2,76.5122,1.03554,68.6338,3174.69,738.48,672.39,Neuron
4641.14,419.327,555.798,9,47,103,267.62,23.35,0.339055,723.309,8,0.898621,1016,0.523742,2.09334,86.6526,1.03388,62.0823,4248.33,790.31,670.895,Neuron
3639.54,496.711,377.801,9,28,65,177.589,49.73,0.379644,474.761,6,0.851053,730,0.553571,2.33556,82.7791,1.04496,63.0125,2762.48,490.999,415.938,Neuron
6191.13,513.889,1231.22,7,60,127,379.18,30.08,0.313619,980.002,7,0.88673,1575,0.400387,2,70.7694,1.03354,57.2953,6146.6,1016.23,821.726,Neuron
4445.12,414.914,1399.17,7,31,69,282.57,43.92,0.3565,631.2,6,0.849201,960,0.455984,2.12992,72.7103,1.0485,48.2712,3933.14,760,606.018,Neuron
7540.53,546.688,1880.64,12,79,170,298.241,28.92,0.29,537.273,9,0.895421,1945,0.576288,2,72.8939,1.03568,64.3181,8276.63,789.45,507.39,Neuron
5200.14,647.402,874.905,9,18,45,249.61,44.93,0.361272,881.118,9,0.81371,2013,0.595238,2.24165,68.961,1.05672,55.1369,4105.21,826.54,770.292,Neuron
4498.1,884.985,676.96,11,36,83,229.53,42.08,0.355417,805.149,9,0.8436,1893,0.516314,2,91.5451,1.05529,68.5822,3922.25,828.62,733.846,Neuron
3671.84,317.87,834.37,7,36,79,126.17,22.28,0.324877,491.345,10,0.873045,972,0.489191,2.02414,71.1243,1.04173,52.7179,3514.79,573.07,417.289,Neuron
3928.17,343.715,591.851,7,33,73,216.98,38.91,0.35,727.778,8,0.877167,1824,0.53569,2,89.7522,1.04647,68.0947,3572.5,612.31,656.066,Neuron
3603.3,315.288,896.781,7,22,51,348.43,54.47,0.35,662.955,9,0.892299,1719,0.613636,2,58.1949,1.0355,55.591,3277.04,630.5,624.237,Neuron
5840.43,531.298,745.196,12,38,88,204.811,37.77,0.348594,870.728,10,0.871669,896,0.501834,2.03637,70.829,1.03955,55.8332,5262.68,941.86,825.448,Neuron
4289.89,397.778,535.76,11,33,77,238.59,33.93,0.339673,740.528,16,0.915779,764,0.616342,2,66.2615,1.02681,59.0306,3832.78,716.97,693.32,Neuron
5314.47,477.422,649.088,7,34,75,212.47,58.49,0.329753,837.094,11,0.875233,972,0.67451,2.02369,64.1389,1.03812,49.7132,4892.66,899.13,777.135,Neuron
3002.48,250.369,495.134,7,31,69,136.55,29.3,0.322484,191.126,8,0.870011,1413,0.622043,2.05212,76.5042,1.04388,63.8219,2969.4,228.26,158.954,Neuron
3904.43,330.22,748.201,4,39,82,247.631,25.14,0.319862,797.016,10,0.880182,1372,0.54881,2.02854,77.7394,1.03843,59.2631,3806.61,740.29,739.179,Neuron
4443.86,451.774,736.48,6,28,62,229.21,35.81,0.371306,875.547,6,0.886559,1669,0.339881,2.03379,79.3471,1.03905,61.173,3637.18,800.97,822.281,Neuron
9964.78,6563.19,1286.4,4,10,24,104.68,278.51,1.27286,495.649,4,0.698784,787,0.233333,1.01683,103.686,1.08873,62.8861,1958.16,180.55,303.78,Neuron
6142.64,2790.37,699.12,5,2,9,153.789,134.57,0.957059,499.602,2,0.480482,408,0.5,0.605925,95.4681,1.11827,63.8629,1644.83,228.961,157.14,Neuron
3216.2,799.075,672.629,3,2,7,62.6624,290.73,0.8815,631.761,2,0.689363,280,0.5,1.64736,90.3763,1.10902,68.7637,1231.17,289.089,356.581,Neuron
4574.67,1006.93,696.865,5,2,9,88.4607,331.62,0.779283,878.299,1,0.760296,725,0.402894574,1.29438,17.1009,1.05424,16.1939,1854.71,755.03,637.385,Neuron
5800.54,2622.6,1171.94,3,3,9,128.593,252.31,0.993866,704.025,2,0.777661,582,0.333333,0.841919,76.4813,1.04134,47.3177,1588.87,531.65,477.696,Neuron
8792.7,4143.43,1361.21,6,4,14,104.42,199.86,1.02922,780.468,3,0.759438,637,0.5,1.4621,127.723,1.04782,70.1475,2152.97,490.44,516.619,Neuron
12276.3,6385.79,1918.35,6,8,22,78.6726,274.78,1.2083,708.016,5,0.625118,820,0.75,0.975022,61.9248,1.11874,75.2751,2672.05,470.76,387.829,Neuron
7213.2,2408.15,6297.8,5,5,15,187.162,311.53,0.951998,518.673,2,0.622964,881,0.2,1.24063,41.5928,1.09878,74.2336,2217.24,304.063,329.85,Neuron
5299.51,1858.34,2651.99,4,4,12,63.2458,306.6,0.959431,481.913,2,0.673981,721,0.25,0.94321,136.573,1.12077,55.1861,1558.11,182.362,286.417,Neuron
8594.72,3445.97,847.539,3,6,15,150.479,218.85,0.95471,635.214,4,0.716814,1240,0.388889,0.922123,97.9366,1.0693,70.0047,2456.97,539.599,420.857,Neuron
8075.53,2694.62,1497.55,4,5,14,269.592,242.39,0.898463,657.095,3,0.599175,1210,0.4,1.02255,88.8265,1.10696,43.2182,2689.83,590.34,393.908,Neuron
7820.4,4359.24,2150.54,3,10,23,190.819,229.03,1.13855,370.558,5,0.678677,885,0.65,1.11986,116.01,1.10846,78.379,1802.96,220.923,178.996,Neuron
12925.8,4808.04,976.354,3,10,23,229.701,399.81,0.919198,1390.43,4,0.688316,1134,0.433333,1.15584,92.5243,1.08617,63.5986,3914.87,441.89,417.829,Neuron
6828.79,3809.57,1972.5,3,5,13,78.8852,125.06,1.12314,470.673,3,0.638187,692,0.4,1.0869,89.075,1.09968,54.1724,1556.35,408.73,245.234,Neuron
7709.48,3608.71,695.429,6,3,12,104.231,400.06,1.17849,410.467,2,0.694879,631,0.333333,0.720322,40.1131,1.09833,66.2575,1717.08,198.671,281.926,Neuron
10110.5,5535.39,4780.59,3,6,15,141.873,302.38,1.12556,959.168,3,0.709874,1240,0.222222,1.28228,87.1273,1.11504,92.6549,2352.8,889.15,635.084,Neuron
8906.87,3680.98,1101.91,4,5,14,163.89,244.82,1.03517,625.785,3,0.640739,981,0.4,0.925879,73.7098,1.11586,76.1998,2431.05,317.08,392.025,Neuron
7195.46,3067.68,5284.35,3,4,11,144.154,246.22,1.10376,545.696,3,0.687395,1131,0.5,1.2798,66.0087,1.12654,44.6928,1868.07,417.109,286.242,Neuron
9721.82,4333.68,2734.03,8,2,12,127.489,250.93,1.08371,364.584,1,0.704727,912,0.402894574,0.741322,86.5793,1.08846,34.1521,2248.38,230.831,268.908,Neuron
14442.7,6149.68,1135.73,9,4,17,239.73,311.91,0.936606,794.253,2,0.674378,1541,0.25,0.758241,31.3764,1.08759,52.3024,3868.96,376.93,356.364,Neuron
6095.63,2687.35,4995.73,3,5,13,114.284,236.38,0.925427,368.604,3,0.734472,960,0.6,1.21634,100.008,1.08088,85.5307,1691.82,338.62,219.806,Neuron
10500,5346.64,2406.88,3,9,21,183.451,254.76,0.879732,748.294,4,0.725108,969,0.666667,1.40415,91.5956,1.0598,57.6874,2911.25,617.6,441.22,Neuron
9172.29,3447.05,2211.58,3,8,19,187.177,281.06,0.88698,472.313,3,0.686924,1245,0.375,1.01384,94.9362,1.08901,80.7272,2739.9,296.162,308.772,Neuron
10977.4,6919.32,1009.14,3,9,21,88.9338,320.11,1.15323,542.22,3,0.731336,1243,0.481481,0.713312,43.6885,1.08199,47.4736,2338.26,361.141,329.59,Neuron
7506.88,4146.14,1037.17,4,7,18,117.459,221.55,1.19094,380.362,3,0.717299,816,0.214286,0.857062,70.2517,1.08913,58.2046,1604.72,314.16,226.762,Neuron
8106.9,3827.91,1015.14,3,4,11,89.9329,319.73,1.1082,637.643,2,0.689953,394,0.5,0.988816,71.8209,1.06363,51.1386,2184.9,358.029,369.952,Neuron
11047.4,5603.87,1004.98,3,6,15,151.499,425.64,1.05299,639.271,3,0.672757,626,0.388889,1.09844,85.3873,1.09271,64.4847,2605.08,267.04,488.919,Neuron
5431.8,2004.05,1164.1,4,2,8,56.6358,261.78,1.05588,485.966,1,0.704239,279,0.402894574,0.634836,84.9543,1.07698,78.8794,1541.05,220.268,241.184,Neuron
7505.2,5588.39,6020.36,5,4,13,108.524,237.41,1.2,355.863,3,0.656367,341,0.5,0.937007,39.8562,1.07266,91.1891,1387.67,202.971,233.128,Neuron
8401.85,3427.45,6319.43,5,6,17,75.9088,262.57,1.06878,521.735,3,0.589333,475,0.166667,1.46095,57.9809,1.08659,68.2745,2174.14,219.01,191.23,Neuron
2366.96,854.167,1593.32,3,0.00001,3,71.6776,224.07,0.946935,521.338,0.00001,0.697987,261,0.402894574,1.660055414,66.7527219,1.08097,53.36430267,667.167,193.218,290.029,Neuron
11436.7,5656.88,484.063,4,5,14,134.221,505.03,1.02665,895.991,2,0.736819,544,0.2,1.172,102.461,1.06536,63.9108,2576.79,239.336,513.303,Neuron
8994.66,4019.64,1550.83,5,1,7,78.109,231.67,0.933937,470.21,1,0.727806,287,0.402894574,0.569932,88.243,1.06596,73.9351,1913.69,238.47,347.126,Neuron
6174.69,2331.21,764.779,4,4,12,83.1694,187.17,0.901593,516.387,2,0.70498,364,0.5,1.16943,45.1599,1.07534,79.6184,1719.26,262.18,268.217,Neuron
6216.01,2450.74,3466.51,1,5,11,97.9684,367.63,0.799368,837.759,4,0.798113,380,0.466667,1.44909,25.2837,1.0704,40.5487,1880.7,271.441,520.358,Neuron
11234.2,6908.98,1021.27,4,3,10,112.66,449.02,1.15826,621.917,1,0.762003,425,0.402894574,0.922438,34.746,1.07561,78.4292,2058.42,200.79,413.306,Neuron
24995.8,17564.8,13860.2,3,3,9,99.9886,920.9,1.21586,1378.34,1,0.700979,590,0.402894574,1.73348,116.03,1.10274,83.7665,3993.32,196.379,1129.85,Neuron
13266.3,7035.07,4056.27,4,11,26,125.783,201.25,0.99948,713.154,5,0.660352,1076,0.558442,1.41533,100.147,1.11609,78.1829,3098.42,254.701,327.892,Neuron
19460.5,7804.13,4705.76,5,9,23,95.5586,712.04,0.755637,1205.29,4,0.716182,832,0.444444,1.74189,61.5904,1.07724,65.9995,4736.98,249.21,889.716,Neuron
7623.15,4543.56,3056.39,3,8,19,106.68,397.76,0.947759,538.535,5,0.601804,647,0.625,1.56647,73.2408,1.13345,72.1544,1949.39,171.49,282.591,Neuron
809.982,489.648,1591.45,1,2,5,22.4206,48.39,1.21279,103.399,2,0.790005,61,0.5,1.63031,115.274,1.04456,98.1507,157.197,40.0595,62.4704,Neuron
1387.32,579.02,1395.7,3,0.00001,3,22.5369,91.27,1.15143,244.684,0.00001,0.581192,154,0.402894574,1.660055414,66.7527219,1.09057,53.36430267,338.549,140.88,149.255,Neuron
2090.1,885.803,2860.05,3,1,5,19.4012,59.43,1.13316,267.52,1,0.550054,228,0.402894574,1.64952,175.112,1.13955,73.9984,498.526,233.7,160.329,Neuron
6498.04,3005.19,2472.31,3,8,19,120.663,138.29,0.859772,544.08,5,0.747106,1008,0.5625,0.995148,51.7951,1.06512,54.9291,1988.81,490.261,380.112,Neuron
3388.63,1071.13,416.151,3,5,13,46.5801,178.81,0.749736,498.552,3,0.690234,645,0.2,0.931519,124.573,1.07917,79.7027,1249.9,256.21,274.627,Neuron
1228.8,361.245,1238.68,2,1,4,24.0677,49.15,0.810736,277.731,1,0.675743,231,0.402894574,0.421365,22.0481,1.07747,73.1113,414.301,185.81,154.947,Neuron
1815.39,513.054,1653.08,5,1,7,73.51,132.91,0.778036,277.157,1,0.58139,280,0.402894574,1.19475,98.6762,1.12647,50.5933,686.289,115.601,111.14,Neuron
2440.14,1549.92,5221.48,3,1,5,54.2311,140.11,1.03335,185.346,1,0.730073,173,0.402894574,0.607531,86.3731,1.09132,58.5612,502.418,151.089,126.643,Neuron
2914.68,919.645,3303.75,3,2,7,36.9333,204.37,0.832346,395.843,2,0.740944,260,0.5,1.84098,71.4628,1.06935,41.6816,923.354,212.649,287.017,Neuron
2748.91,1305.07,2499.82,5,0.00001,5,25.6501,126.26,0.955597,471.564,0.00001,0.754171,293,0.402894574,1.660055414,66.7527219,1.11812,53.36430267,683.97,269.27,277.412,Neuron
5491.39,1687.03,3412.21,3,10,23,98.7701,261.81,0.911082,592.611,6,0.768759,656,0.6,1.40154,109.495,1.07935,81.471,1758.04,210.73,314.215,Neuron
7370.56,2801.22,5792.17,3,6,15,150.688,269.13,0.787079,944.43,3,0.638376,1034,0.666667,2.03601,82.3946,1.09365,74.2501,2728.62,728.94,593.683,Neuron
1173.25,639.849,1238,3,0.00001,3,21.1529,41.01,0.891449,190.405,0.00001,0.760052,138,0.402894574,1.660055414,66.7527219,1.05965,53.36430267,332.485,192.01,122.509,Neuron
7907.11,3438.1,2905.31,5,6,17,229.723,247.22,0.862891,875.955,3,0.678194,934,0.333333,1.08099,52.2462,1.09503,95.2804,2635.81,475.58,356.466,Neuron
3340.39,1086.05,1091.35,2,2,6,137.801,273.04,0.921188,509.867,2,0.702166,320,0.5,1.42211,123.391,1.0757,40.8089,1045.2,184.469,278.456,Neuron
3379.49,1837.95,1773.37,3,3,9,43.1,69.44,1.26148,321.377,2,0.700534,398,0.333333,0.958102,84.0103,1.10735,84.3165,672.107,239.09,224.887,Neuron
6004.69,2326.92,973.286,3,4,11,166.02,196.33,1.05655,874.409,3,0.704463,762,0.5,1.243,80.7425,1.10279,93.3744,1708.34,469.87,475.738,Neuron
8598.99,3290.39,3025.59,3,7,17,187.578,372.05,0.94103,738.72,6,0.646243,874,0.619048,1.11271,64.145,1.11468,64.64,2474.92,211.631,373.075,Neuron
4749.89,1368.15,3945.48,2,7,16,147.19,159.82,0.872538,637.45,4,0.710831,784,0.714286,1.40108,79.4082,1.07614,90.6885,1659.27,365.311,382.067,Neuron
12407.9,6014.77,4271.52,5,10,25,153.378,358.47,0.821455,1118.4,4,0.689655,1333,0.4,1.08317,106.13,1.07928,73.5404,3737.61,767.58,627.466,Neuron
9417.25,5166.07,4445.26,3,7,17,212.751,430.02,0.914945,932.425,4,0.665079,819,0.5,1.14837,126.113,1.09309,63.1337,2619.31,663.24,571.958,Neuron
5081.07,2917.35,5583.59,4,1,6,120.07,124.16,1.02249,436.856,1,0.702948,277,0.402894574,0.832546,87.5516,1.07337,67.7467,1041.85,259.19,214.035,Neuron
6779.22,2086.05,846.121,7,7,21,149.499,361.55,0.722274,493.325,4,0.769664,752,0.428571,1.12736,126.397,1.0594,96.2208,2523.28,328.37,335.243,Neuron
8258.66,3447.15,2701.38,5,7,19,99.8296,237.65,0.847199,717.113,3,0.730217,764,0.285714,1.33729,92.3223,1.07104,80.8686,2136.66,427.8,440.408,Neuron
6086.24,3724.32,1190.9,2,7,16,183.4,208.7,0.971045,441.629,3,0.718082,651,0.428571,1.07279,89.768,1.08471,49.233,1630.44,282.83,272.437,Neuron
11803.3,3872.19,1056.72,7,4,15,144.779,349.88,0.906952,814.236,2,0.653132,1322,0.5,1.17641,52.7708,1.09369,92.8343,3844.92,717.09,528.577,Neuron
6475.42,2039.28,842.927,3,7,17,95.4251,381.12,0.810446,440.906,4,0.599689,875,0.5,0.994582,96.4773,1.13081,85.1229,2380.54,202.71,302.15,Neuron
4816.42,1763.34,511.471,5,2,9,204.191,252.02,0.931801,620.251,1,0.723984,633,0.402894574,0.890924,53.968,1.06548,89.4383,1452.99,390.94,443.98,Neuron
10000.3,4080.24,631.314,6,4,14,177.132,420.15,0.917905,523.783,2,0.678316,797,0.5,1.4292,86.2637,1.07754,55.9275,2680.13,242.093,281.227,Neuron
9398.14,2921.05,826.329,5,4,13,182.992,358.9,0.928129,743.5,2,0.543327,914,0.5,1.13895,115.017,1.15058,67.5137,3131.27,467.59,361.885,Neuron
4583.18,1576.61,417.302,2,3,8,74.324,401.29,0.999169,609.017,3,0.79658,397,0.666667,1.23527,72.9287,1.08365,75.7624,1237.04,123.68,386.762,Neuron
1954.14,58.6243,759.262,4,47,98,266.543,36.29,0.12,536.443,14,0.896659,618,0.599917,2,80.9951,1.02278,66.0775,5183.53,486.925,402.559,Neuron
1123.21,41.4404,672.371,6,23,52,158.591,55.04,0.124215,355.329,5,0.871029,427,0.279503,2.24121,56.9365,1.0273,43.8156,2783.77,381.471,284.737,Neuron
1997.96,92.2708,737.186,5,40,85,203.839,54.63,0.130526,382.344,16,0.896136,570,0.579464,2,71.2643,1.02634,56.7435,4482.97,367.799,322.304,Neuron
2044.81,95.2899,881.11,3,42,87,238.511,71.28,0.137178,433.662,10,0.873884,489,0.484771,2.5082,83.5841,1.02375,62.6407,4566.45,411.798,323.743,Neuron
30657.2,11346.9,736.336,4,75,154,264.02,20.43,1.16862,643.323,27,0.889314,1486,0.577598,2,70.9856,1.04701,57.0115,8369.77,598.81,515.511,Neuron
25705.3,9019.25,556.377,4,58,120,246.1,12.35,1.17135,685.491,17,0.91389,1165,0.547361,2,62.1556,1.03386,51.0531,7035.36,639.611,570.033,Neuron
33913.6,11675.7,386.549,9,76,161,265.299,14.94,1.26518,689.746,24,0.913014,1173,0.56124,2.04039,61.7418,1.03611,52.134,8540.55,664.43,538.883,Neuron
