Surface,Volume,Soma_Surface,N_stems,N_bifs,N_branch,Width,Depth,Diameter,PathDistance,Branch_Order,Contraction,Fragmentation,Partition_asymmetry,Pk_classic,Bif_ampl_local,Fractal_Dim,Bif_ampl_remote,Length,Height,EucDistance,Class
56.734,3.54587,None,2,2,6,34.03,0.86,0.25,24.0191,2,0.881119,302,0.470674735,2,82.3968,1.05966,54.8627,72.236,12.58,20.42,Glia
50.8174,3.17609,None,1,2,5,34.44,0.36,0.25,37.9817,2,0.827303,267,0.5,2,67.7059,1.08568,109.597,64.7028,15.26,25.4519,Glia
77.4489,4.84056,None,2,2,6,43.68,0.55,0.25,36.1774,3,0.859539,414,0.666667,2,100.758,1.05622,103.551,98.611,17.41,29.2389,Glia
58.852,3.67825,None,1,3,7,27.47,0.43,0.25,22.339,3,0.91651,323,0.666667,2,71.6977,1.05227,106.637,74.9328,25.92,18.6859,Glia
57.0912,3.5682,None,1,3,7,29.85,0.47,0.25,28.2664,3,0.847991,294,0.666667,2,48.0152,1.07069,104.079,72.6908,16.64,20.0306,Glia
52.0035,3.25022,None,1,3,7,21.35,0.68,0.25,24.9656,2,0.841924,281,0.470674735,2,70.3819,1.07118,128.595,66.2129,21.66,18.9678,Glia
66.9609,4.18506,None,2,3,8,26.08,0.56,0.25,21.5655,3,0.877776,365,0.25,2,103.831,1.06797,103.064,85.2573,20.3,18.5342,Glia
85.3788,5.33618,None,2,8,18,40.7,0.35,0.25,44.6288,8,0.92451,449,0.703704,2,106.275,1.05757,120.952,108.708,17.01,26.7714,Glia
77.2622,4.82889,None,1,4,9,38.14,1.22,0.25,31.7971,4,0.85727,421,0.75,2,79.4984,1.06862,84.3046,98.3733,11.05,23.2831,Glia
85.6347,5.35217,None,2,6,14,27.37,0.63,0.25,25.5599,6,0.852956,451,0.619048,2,85.6355,1.07583,79.0676,109.033,22.93,18.3008,Glia
80.3585,5.0224,None,1,5,11,36.31,1.16,0.25,32.6813,4,0.850757,442,0.466667,2,80.831,1.06119,97.2518,102.316,21.6,25.6055,Glia
69.8766,4.36729,None,2,8,18,29.64,0.2,0.25,23.0663,6,0.894564,367,0.529101,2,34.6056,1.06918,72.8654,88.9697,13.74,17.4379,Glia
62.1404,3.88377,None,2,3,8,28.25,0.37,0.25,23.681,3,0.846105,334,0.25,2,39.1866,1.08673,93.6374,79.1196,10.03,16.5852,Glia
56.8907,3.55567,None,1,7,15,21.17,1.4,0.25,17.7857,5,0.844018,299,0.619048,2,67.6397,1.09115,77.773,72.4355,12.94,14.9817,Glia
53.3537,3.3346,None,1,4,9,24.42,0.56,0.25,17.1875,3,0.937392,282,0.333333,2,101.018,1.04062,96.0372,67.932,17.06,15.0001,Glia
71.231,4.45194,None,1,6,13,25.63,0.15,0.25,21.4684,5,0.913759,366,0.583333,2,63.7764,1.04178,60.0831,90.6942,21.16,19.76,Glia
53.6253,3.35158,None,1,4,9,21.47,0.11,0.25,21.2906,4,0.904696,286,0.75,2,82.548,1.04599,64.0266,68.2779,15.76,14.8191,Glia
79.7625,4.98515,None,2,5,12,28.93,1.18,0.25,25.589,5,0.893392,414,0.555556,2,93.4874,1.06259,86.2494,101.557,13.26,16.4332,Glia
59.6909,3.73068,None,2,2,6,28.04,1.02,0.25,26.1961,2,0.858203,296,0.470674735,2,43.7493,1.05228,107.934,76.0008,22.37,21.3774,Glia
65.231,4.07694,None,2,3,8,31.26,0.14,0.25,24.1149,3,0.927663,345,0.333333,2,79.3832,1.04094,103.519,83.0547,18.13,20.9097,Glia
107.483,6.7177,None,2,7,16,38.53,0.47,0.25,32.6946,5,0.891496,567,0.470238,2,84.1785,1.05239,80.8136,136.852,31.03,24.4167,Glia
64.5835,4.03647,None,1,4,9,29.67,0.11,0.25,26.6255,3,0.910282,333,0.333333,2,90.0283,1.0344,60.7619,82.2303,14.62,22.1827,Glia
54.461,3.40382,None,1,3,7,26.41,0.2,0.25,24.8392,3,0.871323,278,0.666667,2,61.3843,1.07668,123.124,69.342,23.83,16.2515,Glia
121.318,7.58238,None,2,4,10,50.67,0.77,0.25,32.841,5,0.90693,665,0.8,2,49.5451,1.04159,83.417,154.467,25.55,28.8082,Glia
128.674,8.04211,None,2,9,20,35.8,0.58,0.25,38.5163,8,0.892403,682,0.742857,2,45.6166,1.04671,67.4383,163.832,29.47,31.2693,Glia
89.1784,5.57365,None,1,6,13,35.39,0.38,0.25,25.2118,5,0.9143,467,0.555556,2,67.2991,1.04207,79.2961,113.545,26.65,22.0933,Glia
63.6138,3.97586,None,1,3,7,32.43,0.96,0.25,29.514,2,0.852203,335,0.470674735,2,43.8496,1.0736,103.438,80.9956,17.25,22.8844,Glia
108.018,6.7511,None,2,6,14,43.21,0.77,0.25,36.0487,5,0.905612,577,0.6,2,49.0766,1.06271,80.6019,137.532,22.64,29.6114,Glia
100.309,6.2693,None,2,5,12,39.89,0.5,0.25,35.1759,5,0.91003,522,0.555556,2,91.9289,1.04411,102.776,127.717,24.77,31.6915,Glia
77.3412,4.83382,None,2,3,8,40.6,0.47,0.25,31.656,3,0.906588,417,0.25,2,90.3913,1.04573,99.7542,98.4739,19.57,23.3951,Glia
51.4053,3.21283,None,2,2,6,25.18,0.09,0.25,19.1534,3,0.942379,278,0.666667,2,113.394,1.02953,122.879,65.4512,14.04,17.0779,Glia
71.3669,4.46043,None,2,2,6,39.68,0.47,0.25,32.5378,3,0.874943,380,0.666667,2,70.2297,1.0469,96.6955,90.8671,11.59,27.7508,Glia
78.714,4.91963,None,1,4,9,39.87,1.45,0.25,38.6253,3,0.803293,427,0.333333,2,62.3634,1.11736,95.1148,100.222,15.64,29.207,Glia
44.6345,2.78965,None,1,3,7,25.65,0.79,0.25,20.3191,3,0.853854,234,0.666667,2,66.2942,1.08409,120.282,56.8304,16.27,17.0341,Glia
114.227,7.1392,None,1,9,19,31.38,6.21,0.25,30.721,6,0.82814,495,0.666667,2,62.9661,1.14559,72.1074,145.439,17.17,17.7952,Glia
115.92,7.245,None,1,13,27,33.33,6.83,0.25,25.2495,10,0.8832,518,0.687179,2,72.2415,1.10084,90.3393,147.594,17.4,20.1291,Glia
95.7302,5.98314,None,2,5,12,25.59,2.48,0.25,25.5535,5,0.724658,447,0.583333,2,60.3207,1.16864,84.8445,121.887,22.22,14.225,Glia
138.766,8.67287,None,1,10,21,54.25,0.87,0.25,38.315,9,0.849292,742,0.777778,2,48.5867,1.10179,59.1897,176.682,18.37,31.2326,Glia
99.1437,6.19648,None,1,5,11,26.93,3.68,0.25,30.7374,4,0.80654,449,0.466667,2,95.9769,1.11131,111.612,126.234,20.7,17.5622,Glia
126.31,7.89439,None,2,7,16,39.17,0.47,0.25,36.6336,4,0.895206,686,0.434524,2,76.1758,1.04807,86.2931,160.823,29.31,25.2337,Glia
132.717,8.29483,None,2,4,10,54.62,3.68,0.25,40.8376,5,0.838121,635,0.8,2,44.3272,1.09552,85.3533,168.981,23.46,34.1886,Glia
128.478,8.02988,None,1,9,19,40.79,4.92,0.25,54.5023,7,0.821132,582,0.548148,2,129.812,1.12563,99.0509,163.583,18.25,33.5157,Glia
87.7007,5.4813,None,1,5,11,39.82,0.74,0.25,35.9586,5,0.880683,471,0.8,2,75.1882,1.11378,86.7215,111.664,15.73,26.0042,Glia
148.095,9.25596,None,2,16,34,41.12,1.11,0.25,33.2732,10,0.916247,769,0.67451,2,77.6002,1.0527,91.4259,188.561,20.07,26.1224,Glia
149.257,9.32858,None,1,30,61,36.54,4.96,0.25,30.3443,11,0.885542,701,0.625874,2,93.8552,1.09582,76.8658,190.04,21.87,21.1978,Glia
140.974,8.81087,None,2,9,20,45.64,0.64,0.25,55.9331,7,0.90746,751,0.620635,2,58.1848,1.04739,72.4554,179.494,28.97,35.9038,Glia
97.1089,6.06931,None,2,3,8,35.28,0.82,0.25,32.714,3,0.76107,519,0.333333,2,38.62,1.12093,106.859,123.643,19.07,21.8149,Glia
4386.6,1644.97,None,2,102,206,32.04,43.64,1.5,155.953,33,0.835233,3371,0.611977,2,106.314,1.10784,88.2367,930.865,39.91,54.1891,Glia
1087.76,407.91,None,2,34,70,7.16,10.18,1.5,77.9762,19,0.914847,372,0.689074,2,96.6805,1.06468,91.1453,230.83,55.63,61.2128,Glia
2507.58,940.341,None,2,107,216,14.72,18.26,1.5,97.7136,41,0.89653,694,0.655105,2,106.113,1.0739,94.3406,532.124,80.24,68.7196,Glia
847.062,317.648,None,2,14,30,12.12,12.01,1.5,78.2423,12,0.761956,491,0.757143,2,103.575,1.15522,89.2525,179.752,54.34,52.6294,Glia
1251.82,469.432,None,2,34,70,12.6,14.09,1.5,86.8943,29,0.859535,512,0.774563,2,101.913,1.10407,92.1123,265.644,63.45,63.6624,Glia
3253.37,1192.4,None,1,234,469,11.03,14.85,1.43168,105.014,50,0.847131,3387,0.598264,1.97795,109.151,1.13915,98.3506,717.964,62.83,66.3313,Glia
1725.27,646.977,None,2,39,80,6.75,10.01,1.5,100.918,20,0.788243,1087,0.675338,2,117.216,1.15746,96.0947,366.114,115.98,65.6008,Glia
317.796,119.174,None,2,2,6,4.14,4.36,1.5,33.9664,2,0.712143,222,0.470674735,2,93.8899,1.13262,93.7265,67.4385,36.93,24.3261,Glia
573.879,215.205,None,2,3,8,4.25,5.76,1.5,89.9978,4,0.784517,462,0.75,2,101.801,1.11852,102.376,121.781,63.16,60.7414,Glia
1074.98,403.117,None,2,16,34,10.49,12.7,1.5,97.8095,15,0.832927,466,0.784314,2,100.058,1.09337,84.3769,228.118,70.44,65.2732,Glia
4357.24,1633.96,None,2,162,326,11.52,13.08,1.5,112.763,54,0.832823,2692,0.687815,2,107.849,1.13475,102.196,924.635,122.2,63.8756,Glia
1324.59,496.721,None,2,30,62,14.33,6.51,1.5,89.7409,19,0.88074,303,0.834607,2,109.908,1.10417,92.6499,281.086,123.69,64.2282,Glia
1080.84,405.316,None,2,26,54,8.56,9.75,1.5,103.273,16,0.811201,682,0.788414,2,122.046,1.16698,99.7128,229.362,91.85,66.3016,Glia
4311.57,1616.84,None,2,168,338,10.78,21.95,1.5,105.908,59,0.829126,4507,0.598917,2,105.749,1.12749,96.3568,914.944,123.12,66.9887,Glia
1135.75,425.905,None,2,8,18,4.15,11.27,1.5,106.201,5,0.674688,844,0.444444,2,95.8858,1.20629,89.3989,241.013,116.85,64.8557,Glia
1337.74,501.653,None,2,20,42,15.15,12.18,1.5,90.9776,18,0.845912,619,0.840476,2,113.701,1.08083,94.8916,283.877,123.88,64.0905,Glia
725.337,272.001,None,2,3,8,13.7,6.83,1.5,118.312,4,0.720079,548,0.75,2,122.829,1.15188,100.663,153.921,73.11,65.7763,Glia
1968.39,738.145,None,2,73,148,9.53,10.26,1.5,91.6192,39,0.865926,982,0.730648,2,112.481,1.11232,105.93,417.705,114.69,65.5275,Glia
1578.59,591.971,None,2,25,52,8.92,16.52,1.5,98.4029,20,0.85831,696,0.690621,2,107.395,1.08214,92.4557,334.987,125.19,72.5922,Glia
1049.48,393.555,None,2,8,18,10.12,7.28,1.5,94.5345,6,0.82753,555,0.694444,2,120.972,1.07443,87.105,222.707,121.53,68.2298,Glia
2059.74,772.403,None,2,47,96,8.4,18.19,1.5,100.897,30,0.841315,412,0.837001,2,88.6703,1.12228,84.0443,437.091,120.33,67.4511,Glia
2444.21,908.973,None,2,86,174,15.16,9.28,1.48525,89.2403,28,0.878154,773,0.678349,1.9832,94.4008,1.10446,87.7899,523.461,114.47,63.3559,Glia
998.289,374.358,None,2,16,34,14.25,8.06,1.5,83.5578,11,0.911171,159,0.629902,2,95.3227,1.05835,82.2604,211.843,119.88,62.3316,Glia
1215.81,455.927,None,2,24,50,14.37,10.45,1.5,79.2881,16,0.926114,195,0.887273,2,95.0061,1.06123,89.952,258.002,95.91,62.1655,Glia
1730.1,648.786,None,2,19,40,27.04,13.21,1.5,109.214,15,0.841185,1033,0.765877,2,98.9729,1.09174,99.1895,367.138,113.96,67.9012,Glia
1271.65,476.871,None,2,25,52,9.1,16.9,1.5,85.5822,10,0.923876,220,0.549267,2,100.35,1.07336,94.6336,269.854,120.05,67.7728,Glia
1271.94,476.977,None,2,26,54,10.76,13.33,1.5,77.6243,15,0.910354,241,0.744234,2,101.937,1.07281,90.0946,269.914,120.76,63.7012,Glia
3202.59,1200.97,None,2,253,508,19.37,19.95,1.5,61.7123,36,0.892966,1974,0.686114,2,108.112,1.11039,99.16,679.611,56.21,37.9786,Glia
1084.69,406.759,None,2,31,64,10.21,9.61,1.5,102.687,28,0.806861,713,0.813778,2,104.104,1.1556,89.0005,230.179,74.65,66.2441,Glia
1407.34,527.752,None,2,28,58,8.45,22.28,1.5,78.8401,14,0.934483,223,0.73279,2,100.012,1.04703,95.385,298.647,122.43,66.2478,Glia
1023.3,383.736,None,2,4,10,19.2,8.68,1.5,98.1531,4,0.813734,603,0.466667,2,134.222,1.07844,115.169,217.15,124,66.0431,Glia
4806.21,1802.33,None,2,242,486,25.57,20.33,1.5,71.2052,43,0.869229,2930,0.735244,2,104.305,1.11773,96.5858,1019.91,41.71,45.5132,Glia
289.975,108.74,None,1,2,5,3.17,5.21,1.5,34.0103,2,0.879611,185,0.5,2,156.184,1.06435,155.162,61.5345,38.91,26.0745,Glia
2608.27,652.067,None,2,187,376,11.52,14.3,1,83.7286,48,0.880184,1717,0.6715,2,109.554,1.09558,99.912,830.238,90.86,60.1915,Glia
778.03,291.761,None,2,3,8,6.89,13.95,1.5,90.6574,4,0.818109,529,0.75,2,123.657,1.10844,103.041,165.103,101.01,67.6931,Glia
1788.35,670.631,None,2,52,106,11.45,14.12,1.5,86.2808,33,0.877624,687,0.633843,2,101.769,1.07927,92.022,379.5,69.2,66.2681,Glia
929.335,348.501,None,2,4,10,5.96,14.44,1.5,92.6392,3,0.77844,602,0.4,2,141.875,1.10853,108.517,197.211,121.91,65.4842,Glia
780.247,292.593,None,2,11,24,4.23,10.03,1.5,73.9739,11,0.805678,334,0.816667,2,110.841,1.11663,82.6073,165.574,61.65,54.9031,Glia
2147.44,805.289,None,2,61,124,14.68,10.84,1.5,85.7522,28,0.861589,938,0.668242,2,95.7967,1.09436,84.4893,455.7,116.77,69.2149,Glia
916.897,343.837,None,2,3,8,8.73,9.85,1.5,91.4728,4,0.726584,604,0.75,2,67.0569,1.12251,90.3383,194.572,118.6,66.4546,Glia
1039.49,389.807,None,2,5,12,13.25,10.24,1.5,90.4699,4,0.737585,743,0.322222,2,107.14,1.15739,103.09,220.586,125.85,65.1734,Glia
2075.67,778.318,None,2,74,150,11.91,16.43,1.49988,108.638,48,0.825473,853,0.738025,2.00363,103.79,1.17474,91.5562,440.509,92.83,68.1971,Glia
761.409,285.528,None,1,14,29,15.23,7,1.5,95.6798,12,0.886084,266,0.835165,2,93.3483,1.10709,96.2071,161.576,60.92,63.9363,Glia
897.427,336.535,None,2,5,12,5.85,9.14,1.5,92.3188,4,0.759672,639,0.533333,2,101.195,1.1264,92.7796,190.44,117.58,66.6228,Glia
650.72,244.02,None,2,8,18,6.26,17.46,1.5,57.2641,7,0.75349,431,0.722222,2,112.57,1.14602,96.1495,138.087,64.31,45.1079,Glia
929.345,348.504,None,2,4,10,7.27,11.13,1.5,105.4,3,0.789106,734,0.4,2,111.631,1.11677,95.7073,197.213,127.11,75.3641,Glia
895.667,335.875,None,2,3,8,5.67,7.67,1.5,94.8306,3,0.772471,514,0.333333,2,86.5457,1.10759,100.453,190.067,117.69,65.8908,Glia
574.2,215.325,None,2,2,6,5.02,11.36,1.5,74.1507,3,0.803462,354,0.666667,2,119.154,1.07612,115.076,121.849,69.42,55.9573,Glia
1982.96,743.608,None,2,65,132,8.53,12.67,1.5,78.5927,28,0.865479,1027,0.612831,2,112.502,1.10354,94.8875,420.796,89.66,54.3597,Glia
1036.25,388.594,None,2,9,20,5.79,14.76,1.5,96.8999,8,0.804366,497,0.644444,2,112.798,1.10387,95.4838,219.899,103.82,66.3088,Glia
1722.54,645.954,None,2,53,108,9.04,12.8,1.5,82.7995,23,0.873216,417,0.773858,2,96.9172,1.10855,86.7216,365.535,107.93,60.6265,Glia
6135.42,2300.78,None,2,103,208,19.35,77.33,1.5,158.064,19,0.863971,3429,0.695922,2,106.131,1.08047,85.1063,1301.98,87.06,110.739,Glia
1862.76,894.068,None,2,61,124,7.73,13.86,1.90926,110.737,54,0.830736,627,0.947279,1.99725,98.7967,1.16134,91.1255,312.296,77.93,68.1099,Glia
4984.78,1869.29,None,2,339,680,14.81,11.81,1.5,100.773,129,0.876478,3304,0.644478,2,98.8656,1.12085,91.1751,1057.8,92.29,64.8663,Glia
2112.04,792.015,None,2,64,130,7.69,13.4,1.5,99.791,38,0.838072,1182,0.693115,2,120.303,1.12058,100.089,448.189,106.6,64.2555,Glia
1043.34,195.678,None,1,146,293,8.29,10.38,0.750179,50.6887,42,0.868331,1841,0.613899,2,96.7432,1.11493,94.2492,442.728,30.38,32.393,Glia
1641.7,615.636,None,2,76,154,9.73,11.49,1.5,46.7752,28,0.852672,1001,0.630265,2,109.652,1.12715,92.5113,348.379,41.16,24.052,Glia
1549.54,581.076,None,2,49,100,6.41,9.65,1.5,98.0591,27,0.867628,382,0.915556,2,110.413,1.1143,98.745,328.822,99.76,65.5536,Glia
1457.71,546.642,None,2,29,60,9.16,9.25,1.5,91.5419,19,0.865376,319,0.822667,2,115.877,1.11742,88.8812,309.336,119.64,64.9206,Glia
1421.61,533.103,None,2,26,54,10.88,13.91,1.5,83.3869,14,0.860861,498,0.681339,2,110.631,1.08839,103.601,301.675,113.7,63.4426,Glia
828.543,310.704,None,2,3,8,13.64,4.43,1.5,96.6416,3,0.684672,554,0.333333,2,76.7396,1.14602,86.9286,175.822,95.98,65.4072,Glia
1241.44,465.539,None,2,27,56,7.37,12.06,1.50045,105.927,17,0.761093,746,0.75086,1.98149,95.6713,1.19445,87.4557,263.441,93.2,62.9181,Glia
1182.76,443.487,None,2,21,44,7.78,7.86,1.49961,112.975,15,0.746876,715,0.65202,1.98789,93.2692,1.21104,92.4801,251.025,67.92,65.4886,Glia
1678.21,632.159,None,2,46,94,11.82,16.04,1.50436,78.1417,15,0.898023,352,0.652736,2,105.284,1.10852,93.9309,355.337,109.43,63.2914,Glia
701.245,262.967,None,2,5,12,4.53,7.31,1.5,103.293,5,0.63514,550,0.6,2,123.103,1.1847,71.5525,148.809,64.04,57.2379,Glia
589.137,220.926,None,2,2,6,3.77,14.97,1.5,88.6232,3,0.650175,488,0.666667,2,136.371,1.2286,134.692,125.019,59.94,57.1584,Glia
1597.9,599.214,None,2,20,42,11.85,15.95,1.5,96.2843,12,0.743344,1195,0.65941,2,106.085,1.15165,102.245,339.086,122.99,64.5556,Glia
3712.67,1763.85,None,2,186,374,16.99,22.59,1.85948,97.2195,54,0.864439,1619,0.703281,1.99813,101.345,1.1625,93.4949,630.14,48.07,50.5759,Glia
1716.07,643.524,None,2,42,86,10.29,11.8,1.5,98.7333,28,0.825573,1029,0.786489,2,127.47,1.12259,94.2474,364.16,116.63,68.607,Glia
1988.06,745.521,None,2,52,106,13.78,8.02,1.5,105.19,42,0.839308,1203,0.836145,2,117.441,1.10412,94.206,421.879,126.25,66.7993,Glia
598.133,224.3,None,2,1,4,5.53,8.24,1.5,91.1017,2,0.68637,472,0.5,2,157.97,1.14254,135.78,126.928,79.47,65.6511,Glia
764.786,286.795,None,2,1,4,4.82,14.78,1.5,109.58,2,0.62277,618,0.5,2,112.599,1.25288,105.193,162.293,100.51,72.3255,Glia
376.363,141.136,None,1,1,3,3.9,7.28,1.5,71.8433,1,0.796819,272,0.470674735,2,174.614,1.07478,86.4405,79.8667,49.85,51.4031,Glia
306.43,114.911,None,1,2,5,4.31,9.12,1.5,53.4669,2,0.84821,201,0.5,2,119.514,1.10576,98.8763,65.0265,39.99,39.9206,Glia
770.583,288.969,None,2,3,8,10.49,5.38,1.5,83.2507,4,0.888854,135,0.75,2,69.5936,1.05443,93.845,163.523,116.99,65.3692,Glia
1102.57,413.462,None,2,27,56,9.13,7.77,1.5,96.6216,23,0.839107,265,0.915344,2,110.736,1.1321,85.7311,233.972,91.03,63.8631,Glia
1193.75,447.656,None,2,27,56,11.01,14.21,1.5,93.6783,17,0.812546,682,0.823179,2,114.699,1.1158,78.7483,253.321,81.63,62.5175,Glia
758.623,284.484,None,2,12,26,5.83,13.98,1.50208,89.9224,12,0.829004,427,0.833333,1.92271,117.066,1.10956,94.605,160.985,83.71,66.3331,Glia
937.116,351.123,None,2,10,22,10.87,9.44,1.49741,73.7586,7,0.847388,283,0.631169,2,103.199,1.11533,104.55,199.189,72.57,53.7138,Glia
1744.47,654.175,None,2,31,64,9.91,16.87,1.5,110.38,18,0.776542,1181,0.748096,2,108.435,1.16026,87.2382,370.187,121.83,68.313,Glia
939.113,352.167,None,2,5,12,8.85,9.54,1.49801,91.221,4,0.786143,271,0.533333,2.31771,101.115,1.09299,113.464,199.286,119.2,64.7102,Glia
942.45,353.419,None,2,6,14,10.84,7.34,1.5,91.4656,7,0.794897,562,0.857143,2,104.803,1.10327,80.4488,199.994,116.73,62.9507,Glia
551.988,206.995,None,2,11,24,6.29,5.88,1.5,70.4047,10,0.873956,116,0.7125,2,99.8208,1.08587,86.2601,117.135,56.8,54.9659,Glia
760.48,190.12,None,1,53,107,16.36,9.2,1,67.1029,28,0.873851,574,0.707072,2,110.954,1.11082,95.8979,242.068,41.59,46.5057,Glia
1548.64,580.74,None,2,34,70,12.25,15.15,1.5,100.31,16,0.864917,345,0.757994,2,107.993,1.14093,99.0522,328.632,112.79,67.2938,Glia
1340.91,502.841,None,2,20,42,11.83,10.57,1.5,102.004,16,0.826566,565,0.879699,2,114.738,1.11124,97.6122,284.55,125.67,66.2613,Glia
3520.5,1320.19,None,2,212,426,11.87,9.45,1.5,99.227,68,0.853731,1964,0.690108,2,107.921,1.12591,92.1895,747.072,106.28,63.8215,Glia
1372.53,514.7,None,2,32,66,13.93,9.01,1.5,73.9744,16,0.862745,324,0.700968,2,109.117,1.11084,94.3473,291.261,95.97,56.1753,Glia
844.099,316.537,None,2,14,30,8.22,21.59,1.5,92.6785,11,0.877936,223,0.828571,2,96.0703,1.07596,98.4567,179.123,83.42,70.6003,Glia
2077.35,779.007,None,2,39,80,11.59,14.7,1.5,128.761,24,0.856786,486,0.798567,2,106.78,1.10817,88.733,440.828,118.42,68.8561,Glia
3940.28,1477.61,None,2,148,298,15.89,17.98,1.5,94.8248,55,0.881472,1604,0.585154,2,97.871,1.08992,84.3581,836.154,120.05,67.3388,Glia
752.75,282.281,None,2,15,32,4.56,8.05,1.5,97.8057,14,0.820504,483,0.790278,2,103.742,1.1265,86.4015,159.739,75.83,63.7571,Glia
895.269,335.473,None,2,25,52,11.08,11.29,1.49943,65.6121,15,0.845429,432,0.686696,2.01482,123.321,1.13,89.299,190.153,39.51,39.7558,Glia
1466,549.749,None,2,22,46,6.89,12.7,1.50004,112.038,17,0.745936,865,0.757411,1.99713,116.665,1.16567,94.6364,311.094,114.7,65.0391,Glia
766.375,372.561,None,2,12,26,5.1,6.75,1.94333,54.0927,7,0.788038,384,0.641026,1.98539,87.0811,1.15798,74.855,126.473,54.36,37.5315,Glia
1390.82,521.557,None,2,23,48,14.22,8.18,1.5,111.665,20,0.861011,629,0.724045,2,106.062,1.08267,91.9701,295.141,127.31,74.5866,Glia
635.874,238.453,None,2,9,20,10.92,5.11,1.5,73.5365,8,0.842615,323,0.755556,2,101.682,1.08105,102.27,134.937,69.68,56.996,Glia
1072.88,402.33,None,2,12,26,8.9,12.9,1.5,96.6504,13,0.840957,584,0.923077,2,110.032,1.07398,97.5108,227.672,127.11,66.2756,Glia
1279.83,479.938,None,2,16,34,11.54,15.78,1.5,96.0898,15,0.836246,647,0.806373,2,100.851,1.0904,94.703,271.589,121.67,63.7829,Glia
2394.15,832.241,None,2,122,246,10.11,16.36,1.37934,83.7307,39,0.865913,1278,0.625198,1.99406,109.475,1.10101,93.9593,549.278,62.85,56.8285,Glia
1396.76,523.784,None,2,16,34,18.6,21.77,1.5,108.974,14,0.817093,813,0.735294,2,123.633,1.10051,94.8122,296.401,113.06,66.4966,Glia
1129.52,423.571,None,2,10,22,10.79,18.84,1.5,84.8138,9,0.813733,645,0.781818,2,113.419,1.08651,96.6278,239.692,119.96,65.4511,Glia
1176.66,441.248,None,2,15,32,9.66,10.82,1.5,85.3666,12,0.803945,602,0.771875,2,120.966,1.10417,79.2461,249.695,121.94,64.6313,Glia
1257.61,471.604,None,2,11,24,12.21,12.04,1.5,96.9639,8,0.879631,279,0.658333,2,106.776,1.05602,100.295,266.873,128.83,68.8285,Glia
1322.78,496.041,None,2,14,30,12.35,18.63,1.5,80.9008,10,0.826253,323,0.819048,2,101.57,1.07863,80.5613,280.702,120.91,63.1413,Glia
3515.05,1318.14,None,2,198,398,10.36,16.48,1.5,108.058,69,0.868672,2327,0.685775,2,109.228,1.11405,93.5315,745.917,63.88,65.2891,Glia
1779.37,444.843,None,2,102,206,11.41,9.43,1,88.6396,41,0.883035,1146,0.709105,2,108.874,1.09751,97.7903,566.391,107.01,63.8197,Glia
1815.44,680.789,None,2,32,66,9.34,17.37,1.5,83.4751,14,0.862825,523,0.593834,2,99.0422,1.07064,98.1583,385.248,108.47,62.0087,Glia
1478.52,554.299,None,2,38,78,7.88,10.82,1.49969,102.274,21,0.795125,876,0.810391,1.99443,106.236,1.17021,83.6924,313.846,117.89,64.222,Glia
845.64,317.115,None,2,3,8,4.7,11.24,1.5,82.9084,3,0.824236,197,0.333333,2,105.995,1.09025,104.633,179.45,120.26,65.9186,Glia
937.377,351.516,None,2,7,16,10,11.09,1.5,97.402,5,0.846695,287,0.276786,2,113.579,1.10661,79.0493,198.917,102.24,68.3554,Glia
679.804,254.633,None,2,1,4,6.88,4.78,1.49672,76.0615,2,0.853753,223,0.5,2,106.839,1.06698,125.119,144.583,105.06,58.4272,Glia
985.308,369.491,None,2,19,40,9.33,12.23,1.5,83.2289,7,0.840054,368,0.620128,2,111.578,1.10229,97.4087,209.089,68.71,59.9497,Glia
1924.63,721.738,None,2,97,196,9.38,12.47,1.5,96.6831,53,0.847898,1572,0.650099,2,101.352,1.13438,93.1164,408.42,66.26,66.7834,Glia
1914.58,717.967,None,2,23,48,11.98,12.74,1.5,108.738,12,0.693324,1192,0.818478,2,118.476,1.19309,96.8382,406.286,120.37,62.6631,Glia
1369.84,513.69,None,2,15,32,11.11,13.51,1.5,102.221,10,0.709454,873,0.825,2,113.273,1.18234,86.0985,290.689,111.02,67.05,Glia
1026.37,384.889,None,2,36,74,5.44,13.87,1.5,48.4419,13,0.775446,911,0.510881,2,117.443,1.17583,83.5529,217.803,41.54,27.8007,Glia
1150.95,431.607,None,2,16,34,10.87,9.87,1.5,80.6372,8,0.799969,516,0.561275,2,121.352,1.12979,105.716,244.239,102.15,57.0311,Glia
1785.76,669.659,None,2,29,60,15.4,11.42,1.5,117.62,15,0.769575,1153,0.700115,2,104.168,1.18021,103.644,378.949,121.59,70.114,Glia
1397.13,523.821,None,2,42,86,8.32,7.96,1.49981,105.429,27,0.792228,748,0.904057,1.99673,105.659,1.18684,88.3785,296.546,94.74,66.6095,Glia
1644.12,616.506,None,2,56,114,12.71,7.58,1.49992,108.497,38,0.77518,878,0.905004,1.99885,101.466,1.17343,95.3174,348.918,91.69,63.4839,Glia
1253.16,469.933,None,2,40,82,5.22,8.49,1.50007,97.805,31,0.793317,723,0.885842,1.99748,99.5482,1.19059,86.5361,265.928,68.55,63.5015,Glia
525.335,197.001,None,2,3,8,3.83,9.7,1.5,69.7417,3,0.859885,98,0.333333,2,127.896,1.06028,96.756,111.48,78.24,57.9248,Glia
